"","date","modality","year","week","weekend","has_sled","Zone","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"1",2001-02-16,"Non.motorized","w2021","Fri","weekday","no_sled","Brush/Cement",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2001-02-16,"Mechanized","w2021","Fri","weekday","no_sled","Brush/Cement",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2001-02-16,"Hybrid","w2021","Fri","weekday","sled","Brush/Cement",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2001-02-16,"Motorized","w2021","Fri","weekday","sled","Brush/Cement",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2012-04-13,"Non.motorized","w2021","Fri","weekday","no_sled","East River",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2012-04-13,"Mechanized","w2021","Fri","weekday","no_sled","East River",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2012-04-13,"Hybrid","w2021","Fri","weekday","sled","East River",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2012-04-13,"Motorized","w2021","Fri","weekday","sled","East River",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2017-12-22,"Non.motorized","w1718","Fri","weekday","no_sled","Slate River Rd",14,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"10",2017-12-22,"Non.motorized","w1718","Fri","weekday","no_sled","Washington Gulch",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"11",2017-12-22,"Non.motorized","w1718","Fri","weekday","no_sled","East River",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"12",2017-12-22,"Non.motorized","w1718","Fri","weekday","no_sled","Brush/Cement",14,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"13",2017-12-22,"Mechanized","w1718","Fri","weekday","no_sled","Slate River Rd",1,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"14",2017-12-22,"Mechanized","w1718","Fri","weekday","no_sled","Washington Gulch",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"15",2017-12-22,"Mechanized","w1718","Fri","weekday","no_sled","East River",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"16",2017-12-22,"Mechanized","w1718","Fri","weekday","no_sled","Brush/Cement",1,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"17",2017-12-22,"Hybrid","w1718","Fri","weekday","sled","Slate River Rd",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"18",2017-12-22,"Hybrid","w1718","Fri","weekday","sled","Washington Gulch",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"19",2017-12-22,"Hybrid","w1718","Fri","weekday","sled","East River",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"20",2017-12-22,"Hybrid","w1718","Fri","weekday","sled","Brush/Cement",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"21",2017-12-22,"Motorized","w1718","Fri","weekday","sled","Slate River Rd",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"22",2017-12-22,"Motorized","w1718","Fri","weekday","sled","Washington Gulch",1,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"23",2017-12-22,"Motorized","w1718","Fri","weekday","sled","East River",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"24",2017-12-22,"Motorized","w1718","Fri","weekday","sled","Brush/Cement",0,"2","2","1",2,0,11,3,17,18.2,0,0,0,0,3,3,3,3
"25",2017-12-23,"Non.motorized","w1718","Sat","weekend","no_sled","Slate River Rd",5,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"26",2017-12-23,"Non.motorized","w1718","Sat","weekend","no_sled","Washington Gulch",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"27",2017-12-23,"Non.motorized","w1718","Sat","weekend","no_sled","East River",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"28",2017-12-23,"Non.motorized","w1718","Sat","weekend","no_sled","Brush/Cement",11,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"29",2017-12-23,"Mechanized","w1718","Sat","weekend","no_sled","Slate River Rd",2,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"30",2017-12-23,"Mechanized","w1718","Sat","weekend","no_sled","Washington Gulch",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"31",2017-12-23,"Mechanized","w1718","Sat","weekend","no_sled","East River",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"32",2017-12-23,"Mechanized","w1718","Sat","weekend","no_sled","Brush/Cement",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"33",2017-12-23,"Hybrid","w1718","Sat","weekend","sled","Slate River Rd",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"34",2017-12-23,"Hybrid","w1718","Sat","weekend","sled","Washington Gulch",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"35",2017-12-23,"Hybrid","w1718","Sat","weekend","sled","East River",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"36",2017-12-23,"Hybrid","w1718","Sat","weekend","sled","Brush/Cement",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"37",2017-12-23,"Motorized","w1718","Sat","weekend","sled","Slate River Rd",4,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"38",2017-12-23,"Motorized","w1718","Sat","weekend","sled","Washington Gulch",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"39",2017-12-23,"Motorized","w1718","Sat","weekend","sled","East River",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"40",2017-12-23,"Motorized","w1718","Sat","weekend","sled","Brush/Cement",0,"2","1","1",2.1,0.1,10,-1,21,21,3,0,0,0,2,2,2,2
"41",2017-12-24,"Non.motorized","w1718","Sun","weekend","no_sled","Slate River Rd",7,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"42",2017-12-24,"Non.motorized","w1718","Sun","weekend","no_sled","Washington Gulch",17,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"43",2017-12-24,"Non.motorized","w1718","Sun","weekend","no_sled","East River",0,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"44",2017-12-24,"Non.motorized","w1718","Sun","weekend","no_sled","Brush/Cement",28,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"45",2017-12-24,"Mechanized","w1718","Sun","weekend","no_sled","Slate River Rd",2,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"46",2017-12-24,"Mechanized","w1718","Sun","weekend","no_sled","Washington Gulch",2,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"47",2017-12-24,"Mechanized","w1718","Sun","weekend","no_sled","East River",0,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"48",2017-12-24,"Mechanized","w1718","Sun","weekend","no_sled","Brush/Cement",0,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"49",2017-12-24,"Hybrid","w1718","Sun","weekend","sled","Slate River Rd",2,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"50",2017-12-24,"Hybrid","w1718","Sun","weekend","sled","Washington Gulch",4,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"51",2017-12-24,"Hybrid","w1718","Sun","weekend","sled","East River",0,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"52",2017-12-24,"Hybrid","w1718","Sun","weekend","sled","Brush/Cement",0,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"53",2017-12-24,"Motorized","w1718","Sun","weekend","sled","Slate River Rd",5,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"54",2017-12-24,"Motorized","w1718","Sun","weekend","sled","Washington Gulch",7,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"55",2017-12-24,"Motorized","w1718","Sun","weekend","sled","East River",0,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"56",2017-12-24,"Motorized","w1718","Sun","weekend","sled","Brush/Cement",0,"1","1","1",2.4,0.3,14,4,19,17.1,-1,3,0,0,3,6,6,6
"57",2017-12-25,"Non.motorized","w1718","Mon","weekday","no_sled","Slate River Rd",18,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"58",2017-12-25,"Non.motorized","w1718","Mon","weekday","no_sled","Washington Gulch",14,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"59",2017-12-25,"Non.motorized","w1718","Mon","weekday","no_sled","East River",82,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"60",2017-12-25,"Non.motorized","w1718","Mon","weekday","no_sled","Brush/Cement",14,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"61",2017-12-25,"Mechanized","w1718","Mon","weekday","no_sled","Slate River Rd",3,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"62",2017-12-25,"Mechanized","w1718","Mon","weekday","no_sled","Washington Gulch",2,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"63",2017-12-25,"Mechanized","w1718","Mon","weekday","no_sled","East River",0,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"64",2017-12-25,"Mechanized","w1718","Mon","weekday","no_sled","Brush/Cement",0,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"65",2017-12-25,"Hybrid","w1718","Mon","weekday","sled","Slate River Rd",3,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"66",2017-12-25,"Hybrid","w1718","Mon","weekday","sled","Washington Gulch",0,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"67",2017-12-25,"Hybrid","w1718","Mon","weekday","sled","East River",0,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"68",2017-12-25,"Hybrid","w1718","Mon","weekday","sled","Brush/Cement",0,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"69",2017-12-25,"Motorized","w1718","Mon","weekday","sled","Slate River Rd",5,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"70",2017-12-25,"Motorized","w1718","Mon","weekday","sled","Washington Gulch",1,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"71",2017-12-25,"Motorized","w1718","Mon","weekday","sled","East River",4,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"72",2017-12-25,"Motorized","w1718","Mon","weekday","sled","Brush/Cement",0,"2","1","1",2.6,0.2,14,0,25,18.6,4,-1,3,0,4,3,6,6
"73",2017-12-26,"Non.motorized","w1718","Tue","weekday","no_sled","Slate River Rd",30,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"74",2017-12-26,"Non.motorized","w1718","Tue","weekday","no_sled","Washington Gulch",24,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"75",2017-12-26,"Non.motorized","w1718","Tue","weekday","no_sled","East River",106,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"76",2017-12-26,"Non.motorized","w1718","Tue","weekday","no_sled","Brush/Cement",27,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"77",2017-12-26,"Mechanized","w1718","Tue","weekday","no_sled","Slate River Rd",4,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"78",2017-12-26,"Mechanized","w1718","Tue","weekday","no_sled","Washington Gulch",0,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"79",2017-12-26,"Mechanized","w1718","Tue","weekday","no_sled","East River",0,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"80",2017-12-26,"Mechanized","w1718","Tue","weekday","no_sled","Brush/Cement",0,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"81",2017-12-26,"Hybrid","w1718","Tue","weekday","sled","Slate River Rd",5,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"82",2017-12-26,"Hybrid","w1718","Tue","weekday","sled","Washington Gulch",3,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"83",2017-12-26,"Hybrid","w1718","Tue","weekday","sled","East River",0,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"84",2017-12-26,"Hybrid","w1718","Tue","weekday","sled","Brush/Cement",0,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"85",2017-12-26,"Motorized","w1718","Tue","weekday","sled","Slate River Rd",6,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"86",2017-12-26,"Motorized","w1718","Tue","weekday","sled","Washington Gulch",3,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"87",2017-12-26,"Motorized","w1718","Tue","weekday","sled","East River",8,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"88",2017-12-26,"Motorized","w1718","Tue","weekday","sled","Brush/Cement",0,"1","1","1",3.1,0.5,20,6,25,15.5,0,4,-1,3,6,10,9,12
"89",2017-12-27,"Non.motorized","w1718","Wed","weekday","no_sled","Slate River Rd",71,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"90",2017-12-27,"Non.motorized","w1718","Wed","weekday","no_sled","Washington Gulch",60,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"91",2017-12-27,"Non.motorized","w1718","Wed","weekday","no_sled","East River",103,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"92",2017-12-27,"Non.motorized","w1718","Wed","weekday","no_sled","Brush/Cement",24,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"93",2017-12-27,"Mechanized","w1718","Wed","weekday","no_sled","Slate River Rd",0,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"94",2017-12-27,"Mechanized","w1718","Wed","weekday","no_sled","Washington Gulch",0,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"95",2017-12-27,"Mechanized","w1718","Wed","weekday","no_sled","East River",2,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"96",2017-12-27,"Mechanized","w1718","Wed","weekday","no_sled","Brush/Cement",0,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"97",2017-12-27,"Hybrid","w1718","Wed","weekday","sled","Slate River Rd",88,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"98",2017-12-27,"Hybrid","w1718","Wed","weekday","sled","Washington Gulch",2,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"99",2017-12-27,"Hybrid","w1718","Wed","weekday","sled","East River",0,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"100",2017-12-27,"Hybrid","w1718","Wed","weekday","sled","Brush/Cement",0,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"101",2017-12-27,"Motorized","w1718","Wed","weekday","sled","Slate River Rd",92,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"102",2017-12-27,"Motorized","w1718","Wed","weekday","sled","Washington Gulch",2,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"103",2017-12-27,"Motorized","w1718","Wed","weekday","sled","East River",2,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"104",2017-12-27,"Motorized","w1718","Wed","weekday","sled","Brush/Cement",0,"1","1","1",3.1,0,18,-2,27,17.2,6,0,4,-1,4,4,8,7
"105",2017-12-28,"Non.motorized","w1718","Thu","weekday","no_sled","Slate River Rd",66,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"106",2017-12-28,"Non.motorized","w1718","Thu","weekday","no_sled","Washington Gulch",74,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"107",2017-12-28,"Non.motorized","w1718","Thu","weekday","no_sled","East River",77,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"108",2017-12-28,"Non.motorized","w1718","Thu","weekday","no_sled","Brush/Cement",37,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"109",2017-12-28,"Mechanized","w1718","Thu","weekday","no_sled","Slate River Rd",4,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"110",2017-12-28,"Mechanized","w1718","Thu","weekday","no_sled","Washington Gulch",2,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"111",2017-12-28,"Mechanized","w1718","Thu","weekday","no_sled","East River",16,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"112",2017-12-28,"Mechanized","w1718","Thu","weekday","no_sled","Brush/Cement",0,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"113",2017-12-28,"Hybrid","w1718","Thu","weekday","sled","Slate River Rd",1,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"114",2017-12-28,"Hybrid","w1718","Thu","weekday","sled","Washington Gulch",1,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"115",2017-12-28,"Hybrid","w1718","Thu","weekday","sled","East River",0,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"116",2017-12-28,"Hybrid","w1718","Thu","weekday","sled","Brush/Cement",0,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"117",2017-12-28,"Motorized","w1718","Thu","weekday","sled","Slate River Rd",4,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"118",2017-12-28,"Motorized","w1718","Thu","weekday","sled","Washington Gulch",4,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"119",2017-12-28,"Motorized","w1718","Thu","weekday","sled","East River",1,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"120",2017-12-28,"Motorized","w1718","Thu","weekday","sled","Brush/Cement",0,"1","1","1",3.2,0.1,17,-1,31,18.8,-2,6,0,4,-3,3,3,7
"121",2017-12-29,"Non.motorized","w1718","Fri","weekday","no_sled","Slate River Rd",50,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"122",2017-12-29,"Non.motorized","w1718","Fri","weekday","no_sled","Washington Gulch",33,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"123",2017-12-29,"Non.motorized","w1718","Fri","weekday","no_sled","East River",117,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"124",2017-12-29,"Non.motorized","w1718","Fri","weekday","no_sled","Brush/Cement",27,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"125",2017-12-29,"Mechanized","w1718","Fri","weekday","no_sled","Slate River Rd",0,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"126",2017-12-29,"Mechanized","w1718","Fri","weekday","no_sled","Washington Gulch",0,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"127",2017-12-29,"Mechanized","w1718","Fri","weekday","no_sled","East River",9,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"128",2017-12-29,"Mechanized","w1718","Fri","weekday","no_sled","Brush/Cement",0,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"129",2017-12-29,"Hybrid","w1718","Fri","weekday","sled","Slate River Rd",2,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"130",2017-12-29,"Hybrid","w1718","Fri","weekday","sled","Washington Gulch",8,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"131",2017-12-29,"Hybrid","w1718","Fri","weekday","sled","East River",0,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"132",2017-12-29,"Hybrid","w1718","Fri","weekday","sled","Brush/Cement",0,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"133",2017-12-29,"Motorized","w1718","Fri","weekday","sled","Slate River Rd",3,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"134",2017-12-29,"Motorized","w1718","Fri","weekday","sled","Washington Gulch",13,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"135",2017-12-29,"Motorized","w1718","Fri","weekday","sled","East River",0,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"136",2017-12-29,"Motorized","w1718","Fri","weekday","sled","Brush/Cement",0,"1","1","1",3.2,0,17,0,36,18.8,-1,-2,6,0,-1,-3,3,3
"137",2017-12-30,"Non.motorized","w1718","Sat","weekend","no_sled","Slate River Rd",65,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"138",2017-12-30,"Non.motorized","w1718","Sat","weekend","no_sled","Washington Gulch",111,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"139",2017-12-30,"Non.motorized","w1718","Sat","weekend","no_sled","East River",147,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"140",2017-12-30,"Non.motorized","w1718","Sat","weekend","no_sled","Brush/Cement",44,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"141",2017-12-30,"Mechanized","w1718","Sat","weekend","no_sled","Slate River Rd",8,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"142",2017-12-30,"Mechanized","w1718","Sat","weekend","no_sled","Washington Gulch",1,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"143",2017-12-30,"Mechanized","w1718","Sat","weekend","no_sled","East River",10,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"144",2017-12-30,"Mechanized","w1718","Sat","weekend","no_sled","Brush/Cement",0,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"145",2017-12-30,"Hybrid","w1718","Sat","weekend","sled","Slate River Rd",9,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"146",2017-12-30,"Hybrid","w1718","Sat","weekend","sled","Washington Gulch",0,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"147",2017-12-30,"Hybrid","w1718","Sat","weekend","sled","East River",0,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"148",2017-12-30,"Hybrid","w1718","Sat","weekend","sled","Brush/Cement",0,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"149",2017-12-30,"Motorized","w1718","Sat","weekend","sled","Slate River Rd",13,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"150",2017-12-30,"Motorized","w1718","Sat","weekend","sled","Washington Gulch",2,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"151",2017-12-30,"Motorized","w1718","Sat","weekend","sled","East River",2,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"152",2017-12-30,"Motorized","w1718","Sat","weekend","sled","Brush/Cement",0,"1","1","1",3.2,0,15,-2,37,21.3,0,-1,-2,6,-2,-3,-5,1
"153",2017-12-31,"Non.motorized","w1718","Sun","weekend","no_sled","Slate River Rd",78,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"154",2017-12-31,"Non.motorized","w1718","Sun","weekend","no_sled","Washington Gulch",109,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"155",2017-12-31,"Non.motorized","w1718","Sun","weekend","no_sled","East River",106,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"156",2017-12-31,"Non.motorized","w1718","Sun","weekend","no_sled","Brush/Cement",33,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"157",2017-12-31,"Mechanized","w1718","Sun","weekend","no_sled","Slate River Rd",2,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"158",2017-12-31,"Mechanized","w1718","Sun","weekend","no_sled","Washington Gulch",0,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"159",2017-12-31,"Mechanized","w1718","Sun","weekend","no_sled","East River",6,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"160",2017-12-31,"Mechanized","w1718","Sun","weekend","no_sled","Brush/Cement",1,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"161",2017-12-31,"Hybrid","w1718","Sun","weekend","sled","Slate River Rd",4,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"162",2017-12-31,"Hybrid","w1718","Sun","weekend","sled","Washington Gulch",2,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"163",2017-12-31,"Hybrid","w1718","Sun","weekend","sled","East River",0,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
"164",2017-12-31,"Hybrid","w1718","Sun","weekend","sled","Brush/Cement",0,"1","1","1",3.2,0,15,0,31,21.3,-2,0,-1,-2,-2,-2,-3,-5
