Date,Trailhead,Non-motorized,Motorized,Mechanized,Hybrid
2019-12-06,Snodgrass,,,,
2019-12-07,Snodgrass,,,,
2019-12-08,Snodgrass,,,,
2019-12-09,Snodgrass,,,,
2019-12-10,Snodgrass,,,,
2019-12-11,Snodgrass,,,,
2019-12-12,Snodgrass,,,,
2019-12-13,Snodgrass,,,,
2019-12-14,Snodgrass,,,,
2019-12-15,Snodgrass,,,,
2019-12-16,Snodgrass,,,,
2019-12-17,Snodgrass,,,,
2019-12-18,Snodgrass,,,,
2019-12-19,Snodgrass,,,,
2019-12-20,Snodgrass,,,,
2019-12-21,Snodgrass,,,,
2019-12-22,Snodgrass,,,,
2019-12-23,Snodgrass,,,,
2019-12-24,Snodgrass,,,,
2019-12-25,Snodgrass,,,,
2019-12-26,Snodgrass,,,,
2019-12-27,Snodgrass,,,,
2019-12-28,Snodgrass,,,,
2019-12-29,Snodgrass,,,,
2019-12-30,Snodgrass,,,,
2019-12-31,Snodgrass,,,,
2020-01-01,Snodgrass,,,,
2020-01-02,Snodgrass,,,,
2020-01-03,Snodgrass,,,,
2020-01-04,Snodgrass,,,,
2020-01-05,Snodgrass,,,,
2020-01-06,Snodgrass,,,,
2020-01-07,Snodgrass,,,,
2020-01-08,Snodgrass,,,,
2020-01-09,Snodgrass,,,,
2020-01-10,Snodgrass,,,,
2020-01-11,Snodgrass,10,False,0,False
2020-01-12,Snodgrass,96,False,2,False
2020-01-13,Snodgrass,2,False,0,False
2020-01-14,Snodgrass,69,False,0,False
2020-01-15,Snodgrass,46,False,0,False
2020-01-16,Snodgrass,39,False,3,False
2020-01-17,Snodgrass,25,False,0,False
2020-01-18,Snodgrass,88,False,1,False
2020-01-19,Snodgrass,50,False,3,False
2020-01-20,Snodgrass,39,False,1,False
2020-01-21,Snodgrass,35,False,0,False
2020-01-22,Snodgrass,36,False,1,False
2020-01-23,Snodgrass,36,False,1,False
2020-01-24,Snodgrass,74,False,6,False
2020-01-25,Snodgrass,104,False,3,False
2020-01-26,Snodgrass,90,False,2,False
2020-01-27,Snodgrass,32,False,0,False
2020-01-28,Snodgrass,67,False,1,False
2020-01-29,Snodgrass,43,False,3,False
2020-01-30,Snodgrass,33,False,8,False
2020-01-31,Snodgrass,53,False,11,False
2020-02-01,Snodgrass,125,False,14,False
2020-02-02,Snodgrass,108,False,0,False
2020-02-03,Snodgrass,25,False,0,False
2020-02-04,Snodgrass,9,False,0,False
2020-02-05,Snodgrass,,,,
2020-02-06,Snodgrass,,,,
2020-02-07,Snodgrass,,,,
2020-02-08,Snodgrass,,,,
2020-02-09,Snodgrass,,,,
2020-02-10,Snodgrass,,,,
2020-02-11,Snodgrass,16,False,0,False
2020-02-12,Snodgrass,42,False,1,False
2020-02-13,Snodgrass,26,False,0,False
2020-02-14,Snodgrass,54,False,1,False
2020-02-15,Snodgrass,79,False,7,False
2020-02-16,Snodgrass,46,False,0,False
2020-02-17,Snodgrass,56,False,1,False
2020-02-18,Snodgrass,29,False,0,False
2020-02-19,Snodgrass,49,False,0,False
2020-02-20,Snodgrass,52,False,1,False
2020-02-21,Snodgrass,67,False,0,False
2020-02-22,Snodgrass,117,False,2,False
2020-02-23,Snodgrass,159,False,2,False
2020-02-24,Snodgrass,12,False,0,False
2020-02-25,Snodgrass,80,False,0,False
2020-02-26,Snodgrass,59,False,0,False
2020-02-27,Snodgrass,70,False,2,False
2020-02-28,Snodgrass,92,False,2,False
2020-02-29,Snodgrass,150,False,3,False
2020-03-01,Snodgrass,71,False,0,False
2020-03-02,Snodgrass,42,False,0,False
2020-03-03,Snodgrass,,,,
2020-03-04,Snodgrass,,,,
2020-03-05,Snodgrass,63,False,1,False
2020-03-06,Snodgrass,68,False,0,False
2020-03-07,Snodgrass,121,False,0,False
2020-03-08,Snodgrass,86,False,1,False
2020-03-09,Snodgrass,42,False,0,False
2020-03-10,Snodgrass,27,False,0,False
2020-03-11,Snodgrass,61,False,0,False
2020-03-12,Snodgrass,48,False,0,False
2020-03-13,Snodgrass,11,False,0,False
2020-03-14,Snodgrass,75,False,0,False
2020-03-15,Snodgrass,166,False,1,False
2020-03-16,Snodgrass,104,False,2,False
2020-03-17,Snodgrass,,,,
2020-03-18,Snodgrass,,,,
2020-03-19,Snodgrass,,,,
2020-03-20,Snodgrass,,,,
2020-03-21,Snodgrass,,,,
2020-03-22,Snodgrass,,,,
2020-03-23,Snodgrass,,,,
2020-03-24,Snodgrass,,,,
2020-03-25,Snodgrass,,,,
2020-03-26,Snodgrass,,,,
2020-03-27,Snodgrass,,,,
2020-03-28,Snodgrass,,,,
2020-03-29,Snodgrass,,,,
2020-03-30,Snodgrass,,,,
2020-03-31,Snodgrass,,,,
2020-04-01,Snodgrass,,,,
2020-04-02,Snodgrass,,,,
2020-04-03,Snodgrass,,,,
2020-04-04,Snodgrass,,,,
2020-04-05,Snodgrass,,,,
2020-04-06,Snodgrass,,,,
2020-04-07,Snodgrass,,,,
2020-04-08,Snodgrass,,,,
2020-04-09,Snodgrass,,,,
2020-04-10,Snodgrass,,,,
2020-04-11,Snodgrass,,,,
2020-04-12,Snodgrass,,,,
2020-04-13,Snodgrass,,,,
2020-04-14,Snodgrass,,,,
2020-04-15,Snodgrass,,,,
